Номер заказа;Номер отправления;Принят в обработку;Дата отгрузки;Статус;Дата доставки;Фактическая дата передачи в доставку;Сумма отправления;Наименование товара;OZON id;Количество
0156460239-0138;0156460239-0138-17;08.07.2025 14:17;09.07.2025 00:00;Доставлен;09.07.2025 14:13;09.07.2025 01:20;4687;Поясная сумка VK, синяя;1768141690;1
0156460239-0138;0156460239-0138-15;08.07.2025 14:17;09.07.2025 00:00;Доставлен;09.07.2025 14:13;09.07.2025 01:20;3530;Футболка Спаркс 3D, цвет экрю (V3D-TS-001-100), M;1768353196;1
0156460239-0138;0156460239-0138-13;08.07.2025 14:17;09.07.2025 00:00;Доставлен;09.07.2025 14:13;08.07.2025 20:30;3530;Футболка Персик 3D, Лаванда (V3D-TS-001-400), S;1768353201;1
0156460239-0138;0156460239-0138-11;08.07.2025 14:17;09.07.2025 00:00;Доставлен;09.07.2025 14:13;09.07.2025 01:20;3246;Футболка, цвет экрю, Персик комикс (VMS-TS-014-100), M;1768353213;1
0156460239-0138;0156460239-0138-9;08.07.2025 14:17;09.07.2025 00:00;Доставлен;09.07.2025 14:13;09.07.2025 01:20;3246;Футболка, цвет экрю, Персик комикс (VMS-TS-014-100), M;1768353213;1
0156460239-0138;0156460239-0138-8;08.07.2025 14:17;09.07.2025 00:00;Доставлен;09.07.2025 14:13;08.07.2025 20:10;4665;Худи VK Персик комикс, черное (VMS-SW-006-800), XL;1778100223;1
0156460239-0138;0156460239-0138-7;08.07.2025 14:17;09.07.2025 00:00;Доставлен;09.07.2025 14:13;08.07.2025 23:56;3530;Футболка Спотти 3D, Графит (V3D-TS-001-700), M;1768353238;1
0156460239-0138;0156460239-0138-6;08.07.2025 14:17;09.07.2025 00:00;Доставлен;09.07.2025 14:13;09.07.2025 01:20;4075;Чехол для ноутбука VK, синий;1769314652;1
0156460239-0138;0156460239-0138-5;08.07.2025 14:17;09.07.2025 21:00;Доставлен;10.07.2025 12:09;10.07.2025 00:04;4665;Худи VK Персик комикс, черное (VMS-SW-006-800), L;1778100187;1
0156460239-0138;0156460239-0138-4;08.07.2025 14:17;10.07.2025 00:00;Доставлен;10.07.2025 12:09;10.07.2025 02:20;4687;Поясная сумка VK, синяя;1768141690;1
0156460239-0138;0156460239-0138-3;08.07.2025 14:17;09.07.2025 08:00;Доставлен;11.07.2025 12:34;09.07.2025 12:20;1087;Брелок-маскот VK Спотти, Cеребро;1768307880;1
0156460239-0138;0156460239-0138-2;08.07.2025 14:17;09.07.2025 08:30;Доставлен;14.07.2025 14:10;09.07.2025 09:01;4075;Чехол для ноутбука VK, синий;1769314652;1
0156460239-0138;0156460239-0138-1;08.07.2025 14:17;09.07.2025 02:30;Доставлен;14.07.2025 14:10;09.07.2025 03:00;4075;Чехол для ноутбука VK, синий;1769314652;1
0156460239-0138;0156460239-0138-1;08.07.2025 14:17;09.07.2025 02:30;Доставлен;14.07.2025 14:10;09.07.2025 03:00;1087;Брелок-маскот VK Спотти, Cеребро;1768307880;1
30012156-0170;30012156-0170-1;08.07.2025 14:10;09.07.2025 04:00;Доставлен;16.07.2025 16:23;09.07.2025 03:18;598;Стикерпак VK Fest, смоляной;2241616286;1
33487627-0093;33487627-0093-1;08.07.2025 14:06;09.07.2025 04:00;Доставлен;10.07.2025 11:08;09.07.2025 06:00;632;Носки с Дигги, голубые (VMS-SC-014-200), 36-40;1769119118;1
33487627-0092;33487627-0092-1;08.07.2025 14:05;09.07.2025 00:00;Отменён;;09.07.2025 00:28;632;Носки с Дигги, голубые (VMS-SC-014-200), 41-44;1769119122;1
52039098-0235;52039098-0235-2;08.07.2025 11:46;09.07.2025 00:00;Доставлен;09.07.2025 10:59;08.07.2025 20:45;423;Значок VK Супчик, металлический;1769215637;1
45137978-0729;45137978-0729-1;08.07.2025 11:45;18.07.2025 22:00;Доставлен;19.07.2025 15:13;18.07.2025 20:03;3327;Мягкая игрушка VK Персик;1768224495;1
0184482961-0007;0184482961-0007-2;08.07.2025 11:34;09.07.2025 08:00;Доставлен;14.07.2025 07:46;09.07.2025 05:47;5128;Худи VK Спотти комикс, голубое (VMS-SW-001-200), XL;1778100177;1
0108766049-0110;0108766049-0110-1;08.07.2025 11:31;09.07.2025 08:00;Отменён;;09.07.2025 10:41;5942;Худи zip VK x FBL, цвет бежевый (HDZP-FBLxVK-BG), S;1787540703;1
0206439512-0002;0206439512-0002-1;08.07.2025 11:19;09.07.2025 02:00;Доставлен;09.07.2025 11:43;09.07.2025 01:45;5692;Футболка RNDM CREW х VK Музыка, цвет серый с розовым принтом (VLM-TS-003-700), M;1787540759;1
34902465-0053;34902465-0053-1;08.07.2025 11:13;09.07.2025 04:00;Доставлен;10.07.2025 12:25;09.07.2025 06:35;1239;Брелок VK Fest;2241619970;1
0171059933-0140;0171059933-0140-1;08.07.2025 10:08;09.07.2025 00:00;Отменён;;09.07.2025 02:15;632;Носки с Дигги, голубые (VMS-SC-014-200), 36-40;1769119118;1
0171059933-0139;0171059933-0139-1;08.07.2025 10:07;09.07.2025 08:00;Отменён;;09.07.2025 08:42;632;Носки с Персиком, белые (VMS-SC-018-100), 36-40;1769119411;1
0105081216-0127;0105081216-0127-1;08.07.2025 09:40;09.07.2025 12:00;Отменён;;09.07.2025 12:10;632;Носки с Дигги, голубые (VMS-SC-014-200), 41-44;1769119122;1
03767618-0053;03767618-0053-3;08.07.2025 07:37;09.07.2025 02:00;Отменён;;;3555;Футболка Спотти 3D, Графит (V3D-TS-001-700), M;1768353238;1
03767618-0053;03767618-0053-2;08.07.2025 07:37;09.07.2025 04:00;Отменён;;;3555;Футболка Спотти 3D, Графит (V3D-TS-001-700), M;1768353238;1
03767618-0053;03767618-0053-1;08.07.2025 07:37;09.07.2025 02:00;Отменён;;;3555;Футболка Спотти 3D, Графит (V3D-TS-001-700), M;1768353238;1
35661352-0024;35661352-0024-9;08.07.2025 06:57;08.07.2025 14:30;Доставлен;14.07.2025 07:50;08.07.2025 15:27;1080;Брелок-маскот VK Спотти, Синий;1768308096;1
35661352-0024;35661352-0024-7;08.07.2025 06:57;08.07.2025 14:30;Доставлен;14.07.2025 07:50;08.07.2025 15:27;1080;Брелок-маскот VK Спотти, Синий;1768308096;1
35661352-0024;35661352-0024-5;08.07.2025 06:57;09.07.2025 04:00;Доставлен;14.07.2025 07:50;09.07.2025 06:02;801;Брелок VK Стерео-варио Хоппер;1775747677;1
35661352-0024;35661352-0024-3;08.07.2025 06:57;08.07.2025 14:30;Доставлен;14.07.2025 07:50;08.07.2025 15:27;801;Брелок VK Стерео-варио Персик;1775747657;1
35661352-0024;35661352-0024-2;08.07.2025 06:57;09.07.2025 02:00;Доставлен;14.07.2025 07:50;09.07.2025 01:13;801;Брелок VK Стерео-варио Персик;1775747657;1
35661352-0024;35661352-0024-1;08.07.2025 06:57;09.07.2025 04:00;Доставлен;14.07.2025 07:50;09.07.2025 06:02;801;Брелок VK Стерео-варио Хоппер;1775747677;1
30863667-0075;30863667-0075-1;07.07.2025 20:46;08.07.2025 04:00;Доставлен;10.07.2025 16:49;08.07.2025 05:49;266;Стикерпак VK 3D VK Friends;1775029414;1
09020834-0379;09020834-0379-3;07.07.2025 20:28;08.07.2025 08:00;Доставлен;12.07.2025 17:21;08.07.2025 09:22;528;"Брелок VK ""Хоппер"", ПВХ";1775747712;1
15477203-0220;15477203-0220-1;07.07.2025 18:54;08.07.2025 14:30;Доставлен;13.07.2025 07:51;08.07.2025 15:42;3255;Футболка, цвет голубой, Персик комикс (VMS-TS-015-200), S;1768353111;1
0135788038-0001;0135788038-0001-2;07.07.2025 18:36;08.07.2025 18:30;Доставлен;13.07.2025 08:35;08.07.2025 21:04;4735;Футболка VK Fest 2025, белая (VKF-TS-001-102), XL;2241557624;1
0135788038-0001;0135788038-0001-1;07.07.2025 18:36;08.07.2025 09:30;Доставлен;13.07.2025 08:35;08.07.2025 10:41;4735;Футболка VK Fest сфера, белая (VKF-TS-001-101), XL;2241557555;1
0122847708-0089;0122847708-0089-3;07.07.2025 18:05;08.07.2025 00:00;Отменён;;08.07.2025 00:03;4735;Футболка VK Fest 2025, белая (VKF-TS-001-102), S;2241557374;1
0122847708-0089;0122847708-0089-1;07.07.2025 18:05;08.07.2025 00:00;Отменён;;08.07.2025 00:03;4735;Футболка VK Fest 2025, белая (VKF-TS-001-102), M;2241557564;1
17458666-0227;17458666-0227-3;07.07.2025 16:41;08.07.2025 08:00;Отменён;;08.07.2025 11:29;1039;Джиббитсы VK Fest;2241612231;1
17458666-0227;17458666-0227-2;07.07.2025 16:41;08.07.2025 08:00;Отменён;;08.07.2025 11:29;1039;Джиббитсы VK Fest;2241612231;1
65764795-0026;65764795-0026-1;07.07.2025 16:35;08.07.2025 00:00;Доставлен;08.07.2025 17:26;08.07.2025 02:12;741;Обложка на паспорт VK Персик (Крик);1768141595;1
25575222-0059;25575222-0059-9;07.07.2025 16:20;08.07.2025 12:30;Доставлен;13.07.2025 14:01;08.07.2025 15:59;305;Стикерпак VK 3D VK Friends;1775029414;1
25575222-0059;25575222-0059-7;07.07.2025 16:20;08.07.2025 12:30;Доставлен;13.07.2025 14:01;08.07.2025 15:58;411;Стикерпак VK Комикс 3D Блестки;1775029420;1
25575222-0059;25575222-0059-5;07.07.2025 16:20;08.07.2025 12:30;Доставлен;13.07.2025 14:01;08.07.2025 15:59;426;Значок VK Fest 2025, фиолетовый;2241590670;1
25575222-0059;25575222-0059-2;07.07.2025 16:20;08.07.2025 12:30;Доставлен;13.07.2025 14:01;08.07.2025 15:59;400;Значок VK Спаркс;1769215747;1
71518090-0238;71518090-0238-1;07.07.2025 14:40;08.07.2025 12:30;Доставлен;12.07.2025 10:25;08.07.2025 21:46;8071;Фигурка VK x LOVV66 The Sniper;1898770650;1
71307166-0030;71307166-0030-5;07.07.2025 13:50;08.07.2025 04:00;Доставлен;12.07.2025 11:02;08.07.2025 03:15;279;Переводные татуировки VK Вид 4;1775908496;1
56200835-0322;56200835-0322-9;07.07.2025 13:18;08.07.2025 02:00;Доставлен;08.07.2025 10:41;07.07.2025 21:29;801;Брелок VK Стерео-варио Персик;1775747657;1
56200835-0322;56200835-0322-7;07.07.2025 13:18;08.07.2025 02:00;Доставлен;08.07.2025 10:41;07.07.2025 16:06;1079;Носки с Персиком, белые (VMS-SC-018-100), 41-44;1769119467;1
56200835-0322;56200835-0322-5;07.07.2025 13:18;08.07.2025 02:00;Доставлен;08.07.2025 10:41;07.07.2025 16:06;1081;Белые базовые носки VK (VBG-SC-001-100), 41-44;1774881967;1
56200835-0322;56200835-0322-3;07.07.2025 13:18;08.07.2025 04:00;Доставлен;09.07.2025 14:12;07.07.2025 22:37;267;Стикеры VK Спотти А5;1775029411;1
56200835-0322;56200835-0322-2;07.07.2025 13:18;08.07.2025 04:00;Доставлен;09.07.2025 14:12;07.07.2025 22:37;921;"Блокнот VK Стерео-Варио ""Перcик в кино""";1776436158;1
56200835-0322;56200835-0322-1;07.07.2025 13:18;08.07.2025 02:00;Доставлен;09.07.2025 14:12;07.07.2025 16:06;293;Стикеры VK Персик А5;1775029406;1
09049249-0484;09049249-0484-2;07.07.2025 11:59;08.07.2025 00:00;Доставлен;09.07.2025 11:12;07.07.2025 20:55;286;Стикеры VK с Дигги, А5;1775029422;1
0148136982-0082;0148136982-0082-1;07.07.2025 11:14;08.07.2025 01:00;Доставлен;09.07.2025 07:01;07.07.2025 18:45;602;Стикерпак VK Fest, смоляной;2241616286;1
03035030-0397;03035030-0397-1;07.07.2025 10:45;08.07.2025 08:00;Доставлен;15.07.2025 10:10;08.07.2025 09:58;431;"Значок VK ""Персик Panic""";1774266314;1
0148954727-0001;0148954727-0001-1;07.07.2025 10:03;08.07.2025 08:00;Доставлен;15.07.2025 15:33;08.07.2025 09:39;930;"Блокнот VK Стерео-Варио ""Перcик в кино""";1776436158;1
72534097-0122;72534097-0122-1;07.07.2025 07:40;09.07.2025 08:00;Доставлен;11.07.2025 14:03;09.07.2025 05:51;4854;Футболка VK Sticker, голубая (VST-TS-001-200), XS;2162692559;1
30009664-0544;30009664-0544-1;07.07.2025 07:30;08.07.2025 08:00;Доставлен;10.07.2025 14:09;08.07.2025 08:05;431;Значок VK Персик;1769215980;1
51611094-0155;51611094-0155-13;07.07.2025 07:12;08.07.2025 08:00;Доставлен;12.07.2025 08:02;08.07.2025 09:22;431;Значок VK Fest 2025, розовый;2241590720;1
51611094-0155;51611094-0155-11;07.07.2025 07:12;08.07.2025 08:00;Доставлен;12.07.2025 08:02;08.07.2025 09:22;431;Значок VK Fest 2025, розовый;2241590720;1
51611094-0155;51611094-0155-9;07.07.2025 07:12;08.07.2025 08:00;Доставлен;10.07.2025 15:43;08.07.2025 09:22;1225;Брелок VK Fest;2241619970;1
51611094-0155;51611094-0155-7;07.07.2025 07:12;08.07.2025 08:00;Доставлен;10.07.2025 15:43;08.07.2025 09:22;793;Брелок VK Стерео-варио Персик;1775747657;1
51611094-0155;51611094-0155-5;07.07.2025 07:12;08.07.2025 08:00;Доставлен;10.07.2025 15:43;08.07.2025 09:22;4854;Футболка VK Fest 2025, белая (VKF-TS-001-102), M;2241557564;1
51611094-0155;51611094-0155-3;07.07.2025 07:12;08.07.2025 08:00;Доставлен;10.07.2025 15:43;08.07.2025 09:22;431;Значок VK Fest 2025, фиолетовый;2241590670;1
51611094-0155;51611094-0155-1;07.07.2025 07:12;08.07.2025 08:00;Доставлен;10.07.2025 15:43;08.07.2025 09:22;431;Значок VK Fest 2025, фиолетовый;2241590670;1
05332578-2257;05332578-2257-3;07.07.2025 06:16;08.07.2025 00:00;Доставлен;08.07.2025 13:51;07.07.2025 14:41;945;Белые базовые носки VK (VBG-SC-001-100), 36-40;1774882676;1
05332578-2257;05332578-2257-1;07.07.2025 06:16;08.07.2025 00:00;Доставлен;08.07.2025 13:51;07.07.2025 14:41;3530;Футболка Дигги 3D, Голубой (V3D-TS-001-200), XXS;1768353183;1
47699888-0410;47699888-0410-1;07.07.2025 05:01;07.07.2025 13:30;Доставлен;09.07.2025 02:45;07.07.2025 12:55;806;Картхолдер VK Спотти (НЛО);1768141529;1
36562180-0064;36562180-0064-3;07.07.2025 03:05;08.07.2025 00:00;Отменён;;07.07.2025 17:28;4665;Худи VK Персик комикс, черное (VMS-SW-006-800), M;1778100212;1
36562180-0064;36562180-0064-1;07.07.2025 03:05;08.07.2025 00:00;Отменён;;07.07.2025 20:40;5058;Худи VK Спотти комикс, голубое (VMS-SW-001-200), L;1778100199;1
22378427-0064;22378427-0064-11;07.07.2025 00:36;08.07.2025 04:00;Отменён;;08.07.2025 07:45;4854;Футболка VK Sticker, голубая (VST-TS-001-200), M;2162692779;1
22378427-0064;22378427-0064-9;07.07.2025 00:36;08.07.2025 04:00;Отменён;;08.07.2025 07:38;1225;Брелок VK Fest;2241619970;1
22378427-0064;22378427-0064-7;07.07.2025 00:36;08.07.2025 04:00;Доставлен;15.07.2025 12:22;07.07.2025 08:20;269;Стикерпак VK Спотти;1775029418;1
22378427-0064;22378427-0064-5;07.07.2025 00:36;08.07.2025 02:00;Доставлен;15.07.2025 12:22;07.07.2025 16:07;2846;Полотенце VK с Персиком;1776952077;1
22378427-0064;22378427-0064-3;07.07.2025 00:36;08.07.2025 00:30;Отменён;;07.07.2025 23:28;4853;Футболка VK Fest сфера, белая (VKF-TS-001-101), S;2241557470;1
22378427-0064;22378427-0064-2;07.07.2025 00:36;08.07.2025 04:00;Отменён;;08.07.2025 07:45;4854;Футболка VK Sticker, серая (VST-TS-001-700), M;2162692576;1
22378427-0064;22378427-0064-1;07.07.2025 00:36;08.07.2025 02:00;Отменён;;07.07.2025 16:07;3530;Футболка Персик 3D, Лаванда (V3D-TS-001-400), M;1768353193;1
32071345-0055;32071345-0055-3;06.07.2025 19:43;07.07.2025 08:00;Отменён;;;9144;Худи RNDM CREW х VK Музыка, цвет розовый с черным принтом (VLM-SW-001-400), M;1787540742;1
32071345-0055;32071345-0055-1;06.07.2025 19:43;07.07.2025 08:00;Отменён;;;9144;Худи RNDM CREW х VK Музыка, цвет серый с зеленым принтом (VLM-SW-003-700), M;1787540777;1
30288459-0170;30288459-0170-5;06.07.2025 17:35;07.07.2025 02:00;Доставлен;08.07.2025 14:35;07.07.2025 01:48;1082;Носки с Дигги, голубые (VMS-SC-014-200), 41-44;1769119122;1
0118934482-0245;0118934482-0245-3;06.07.2025 16:21;07.07.2025 02:00;Доставлен;11.07.2025 15:36;06.07.2025 21:45;806;Картхолдер VK Дигги (Фуксия);1768141524;1
0118934482-0245;0118934482-0245-1;06.07.2025 16:21;07.07.2025 02:00;Доставлен;11.07.2025 15:36;06.07.2025 21:45;806;Картхолдер VK Спотти (НЛО);1768141529;1
42417981-0127;42417981-0127-7;06.07.2025 14:12;07.07.2025 01:00;Доставлен;07.07.2025 16:32;06.07.2025 20:28;5058;Худи VK Спотти комикс, голубое (VMS-SW-001-200), L;1778100199;1
42417981-0127;42417981-0127-5;06.07.2025 14:12;06.07.2025 18:30;Доставлен;10.07.2025 09:40;06.07.2025 17:19;1099;Носки VK Fest, розовые (VKF-SC-019-400), 36-39;2243577821;1
42417981-0127;42417981-0127-2;06.07.2025 14:12;07.07.2025 01:00;Доставлен;07.07.2025 16:32;07.07.2025 02:18;1087;Брелок-маскот VK Спотти, Cеребро;1768307880;1
95941347-0015;95941347-0015-1;06.07.2025 13:00;06.07.2025 20:00;Доставлен;09.07.2025 14:10;06.07.2025 20:17;403;Значок VK Спотти, металлический;1769215949;1
27915015-0173;27915015-0173-2;06.07.2025 11:27;07.07.2025 04:00;Доставлен;14.07.2025 15:40;07.07.2025 06:25;9144;Худи RNDM CREW х VK Музыка, цвет серый с розовым принтом (VLM-SW-002-700), M;1787540705;1
27915015-0173;27915015-0173-1;06.07.2025 11:27;07.07.2025 01:00;Отменён;;06.07.2025 23:12;9144;Худи RNDM CREW х VK Музыка, цвет серый с розовым принтом (VLM-SW-002-700), L;1787540696;1
0204880536-0006;0204880536-0006-3;06.07.2025 11:18;07.07.2025 02:00;Доставлен;07.07.2025 16:34;07.07.2025 02:34;431;Значок VK Персик;1769215980;1
33111399-0155;33111399-0155-3;06.07.2025 08:59;06.07.2025 12:30;Доставлен;12.07.2025 04:40;06.07.2025 13:23;283;Переводные татуировки VK Вид 3;1775908474;1
